,employee_id,company_id,dept,seniority,salary,join_date,quit_date
18392,1002162,10,temp_contractor,0,5256.0,2007-06-13,2007-09-11
18393,648252.0,7,engineer,3,71000.0,2011-05-16,2013-04-05
18394,1002608,1,temp_contractor,0,7425.0,2009-12-01,2010-03-01
18395,1008869,4,temp_contractor,0,6084.0,2010-02-05,2010-05-06
18396,875046.0,4,customer_service,5,52000.0,12.08.2014,
18397,1008022,4,temp_contractor,0,9997.0,2009-11-15,2010-02-13
18398,588327.0,3,marketing,8,,2013-01-14,
18399,441869.0,2,marketing,3,50000.0,2011-06-13,2014-07-11
18400,153165.0,1,data_science,22,337000.0,07.06.2015,
18401,343579.0,2,customer_service,25,116000.0,09.08.2014,2015-08-14
18402,596103.0,1,customer_service,14,77000.0,2013-08-26,2014-08-15
18403,709965.0,2,customer_service,28,122000.0,2012-04-09,2013-01-09
18404,96354.0,3,customer_service,18,103000.0,2014-07-14,2015-08-07
18405,774735.0,7,marketing,13,97000.0,2014-09-15,2015-10-02
18406,71758.0,5,sales,29,175000.0,2011-12-06,2015-04-17
18407,1002345,9,temp_contractor,0,9261.0,2010-04-26,2010-07-25
18408,306937.0,2,design,22,183000.0,2011-11-21,2013-11-22
18409,663321.0,10,customer_service,21,95000.0,2011-05-02,2014-04-21
18410,745451.0,1,customer_service,17,119000.0,2013-11-18,2014-11-14
18411,739311.0,7,customer_service,18,74000.0,03.16.2015,
18412,1004810,8,temp_contractor,0,5116.0,2007-07-15,2007-10-13
18413,752063.0,7,engineer,13,148000.0,03.26.2012,2013-11-29
18414,475670.0,7,customer_service,15,92000.0,06.17.2013,
18415,1003371,5,temp_contractor,0,7750.0,2010-04-03,2010-07-02
18416,194770.0,2,customer_service,10,91000.0,2014-01-21,
18417,301918.0,5,data_science,25,241000.0,2013-03-25,
18418,1008278,10,temp_contractor,0,9700.0,2010-03-03,2010-06-01
18419,324007.0,2,customer_service,9,89000.0,08.31.2015,
18420,120837.0,6,data_science,25,224000.0,03.01.2011,2012-03-16
18421,677615.0,4,data_science,28,189000.0,2013-01-22,2014-02-21
18422,686294.0,4,sales,7,117000.0,2014-09-02,
18423,672961.0,9,customer_service,3,25000.0,2011-10-17,2014-07-14
18424,121503.0,1,engineer,13,199000.0,11.21.2011,2012-11-16
18425,263579.0,1,data_science,23,346000.0,2011-06-20,2014-10-31
18426,1003049,9,temp_contractor,0,6412.0,2010-07-12,2010-10-10
18427,901756.0,5,customer_service,3,26000.0,2013-10-21,
18428,288726.0,4,engineer,8,167000.0,07.20.2015,
18429,1009728,6,temp_contractor,0,5778.0,2010-01-07,2010-04-07
18430,62631.0,7,customer_service,21,100000.0,10.19.2015,
18431,531978.0,6,customer_service,7,64000.0,2015-08-10,
18432,674792.0,1,design,19,200000.0,01.14.2013,2014-05-16
18433,222137.0,6,sales,8,100000.0,2015-10-27,
18434,1000167,6,temp_contractor,0,6304.0,2007-11-25,2008-02-23
18435,1000724,10,temp_contractor,0,8450.0,2010-03-15,2010-06-13
18436,86382.0,6,customer_service,21,100000.0,2012-11-05,2014-01-31
18437,152094.0,2,marketing,1,55000.0,2013-01-23,2014-02-28
18438,1004836,9,temp_contractor,0,9444.0,2008-02-13,2008-05-13
18439,103835.0,1,data_science,19,293000.0,05.26.2015,
18440,822637.0,1,customer_service,17,106000.0,2015-05-04,
18441,137601.0,7,customer_service,11,64000.0,2014-01-27,2014-12-12
18442,704946.0,1,design,3,61000.0,01.07.2013,2014-12-31
18443,321772.0,10,customer_service,2,23000.0,2011-05-31,2015-05-29
18444,108772.0,1,customer_service,6,81000.0,03.21.2011,2012-03-30
18445,1007016,10,temp_contractor,0,9985.0,2009-04-22,2009-07-21
18446,1003282,7,temp_contractor,0,6549.0,2007-04-12,2007-07-11
18447,982508.0,1,sales,23,194000.0,04.21.2014,2015-05-08
18448,163543.0,1,customer_service,16,109000.0,2012-02-27,2014-03-07
18449,997116.0,4,customer_service,15,103000.0,2014-07-14,2015-08-07
18450,1009648,2,temp_contractor,0,5641.0,2010-06-09,2010-09-07
18451,1004645,5,temp_contractor,0,7109.0,2008-03-13,2008-06-11
18452,715835.0,8,customer_service,22,102000.0,12.23.2013,2014-11-14
18453,751820.0,2,engineer,24,252000.0,2013-08-27,2015-11-25
18454,911751.0,3,design,14,100000.0,08.17.2015,
18455,1006730,10,temp_contractor,0,6927.0,2008-10-01,2008-12-30
18456,472486.0,1,customer_service,25,134000.0,2011-06-13,2012-07-27
18457,1000561,7,temp_contractor,0,7455.0,2009-11-15,2010-02-13
18458,1002710,3,temp_contractor,0,5061.0,2009-09-08,2009-12-07
18459,307464.0,5,sales,2,32000.0,2012-10-15,
18460,754092.0,2,customer_service,7,79000.0,2011-07-11,2013-07-26
18461,1007899,10,temp_contractor,0,5141.0,2008-08-17,2008-11-15
18462,153980.0,2,customer_service,28,117000.0,2015-05-11,
18463,502549.0,5,customer_service,1,26000.0,2015-08-31,
18464,540954.0,1,engineer,16,314000.0,2012-08-13,
18465,598256.0,6,engineer,17,264000.0,2014-02-03,
18466,1007003,10,temp_contractor,0,6791.0,2008-12-01,2009-03-01
18467,945372.0,3,sales,17,156000.0,2011-08-22,2013-08-23
18468,552540.0,8,engineer,17,257000.0,2013-01-22,2015-01-02
18469,1008832,8,temp_contractor,0,7114.0,2008-05-07,2008-08-05
18470,20048.0,5,marketing,8,91000.0,2012-02-22,2013-03-08
18471,991569.0,5,customer_service,29,96000.0,2015-09-21,
18472,722043.0,2,engineer,22,269000.0,07.05.2011,2013-07-26
18473,1004942,6,temp_contractor,0,8175.0,2007-08-11,2007-11-09
18474,1006203,2,temp_contractor,0,8953.0,2008-09-10,2008-12-09
18475,1006578,8,temp_contractor,0,7218.0,2009-09-01,2009-11-30
18476,1005995,5,temp_contractor,0,6736.0,2007-10-05,2008-01-03
18477,51847.0,3,sales,19,173000.0,2014-12-29,
18478,12624.0,7,customer_service,10,58000.0,2011-03-07,2014-10-03
18479,1003054,4,temp_contractor,0,8310.0,2008-01-16,2008-04-15
18480,62880.0,7,customer_service,16,85000.0,2012-10-01,2013-08-16
18481,691333.0,2,customer_service,18,115000.0,2011-04-25,2012-05-18
18482,246422.0,10,customer_service,4,21000.0,2013-08-19,
18483,366652.0,6,customer_service,9,53000.0,2014-12-29,
18484,584403.0,3,marketing,15,180000.0,2012-12-10,2014-01-03
18485,618123.0,1,engineer,8,179000.0,2012-12-31,2013-11-22
18486,790168.0,3,marketing,5,100000.0,2011-03-09,2013-03-15
18487,1000280,1,temp_contractor,0,9381.0,2009-06-16,2009-09-14
18488,97650.0,1,sales,16,192000.0,2011-11-01,2014-01-24
18489,1003830,8,temp_contractor,0,5293.0,2009-05-24,2009-08-22
18490,1007240,8,temp_contractor,0,7302.0,2010-10-18,2011-01-16
18491,591888.0,5,engineer,17,244000.0,11.11.2013,
18492,536435.0,2,customer_service,8,80000.0,10.08.2012,2013-10-25
18493,646650.0,1,customer_service,8,84000.0,2015-02-17,
18494,729350.0,5,marketing,20,134000.0,2013-10-09,
18495,1005360,3,temp_contractor,0,8236.0,2007-07-05,2007-10-03
18496,521551.0,3,engineer,22,273000.0,03.19.2012,
18497,630050.0,2,marketing,14,112000.0,2011-04-05,2012-05-04
18498,137622.0,1,customer_service,9,84000.0,2013-11-06,2014-11-21
18499,1004042,8,temp_contractor,0,7596.0,2010-04-04,2010-07-03
18500,536581.0,5,engineer,5,162000.0,01.17.2012,2013-12-06
18501,945755.0,3,customer_service,27,90000.0,2015-04-13,
18502,131274.0,4,data_science,8,152000.0,2013-07-22,2014-06-13
18503,473756.0,2,data_science,23,340000.0,2012-02-06,
18504,6978.0,9,customer_service,20,106000.0,08.08.2011,2013-03-22
18505,735950.0,12,customer_service,9,42000.0,2012-03-12,2013-04-05
18506,351082.0,1,engineer,9,214000.0,2015-11-04,
18507,546069.0,1,sales,1,38000.0,07.22.2013,2014-08-22
18508,624930.0,1,design,22,195000.0,2012-12-24,2014-11-28
18509,856058.0,10,marketing,16,184000.0,2015-01-21,
18510,856857.0,1,marketing,1,57000.0,2013-02-28,2014-02-14
18511,1000997,7,temp_contractor,0,9672.0,2007-11-15,2008-02-13
18512,1001193,4,temp_contractor,0,7324.0,2008-02-20,2008-05-20
18513,1008551,3,temp_contractor,0,5980.0,2008-11-08,2009-02-06
18514,1004981,9,temp_contractor,0,5153.0,2007-10-20,2008-01-18
18515,1000633,6,temp_contractor,0,5543.0,2009-09-14,2009-12-13
18516,352636.0,7,sales,18,154000.0,03.06.2013,2015-01-09
18517,679311.0,5,sales,22,152000.0,2014-09-08,2015-07-24
18518,252621.0,1,data_science,17,279000.0,04.07.2014,
18519,919977.0,2,marketing,9,122000.0,2014-11-17,
18520,563264.0,2,engineer,6,184000.0,2014-02-11,
18521,210101.0,1,engineer,5,181000.0,04.28.2011,2014-12-19
18522,239878.0,6,customer_service,7,63000.0,2014-09-15,
18523,811341.0,1,customer_service,11,70000.0,07.21.2015,
18524,1002481,3,temp_contractor,0,8496.0,2007-12-14,2008-03-13
18525,96221.0,5,sales,7,118000.0,01.02.2013,2013-12-13
18526,1009724,9,temp_contractor,0,8999.0,2009-12-03,2010-03-03
18527,1005136,3,temp_contractor,0,5132.0,2007-11-14,2008-02-12
18528,897058.0,1,data_science,17,315000.0,2013-05-01,2014-03-14
18529,410991.0,10,customer_service,9,66000.0,2011-12-19,2012-11-23
18530,131444.0,3,data_science,28,249000.0,2012-02-06,2013-03-22
18531,942470.0,5,design,8,113000.0,2012-08-20,
18532,291959.0,1,customer_service,15,117000.0,2015-07-13,
18533,1001150,6,temp_contractor,0,7361.0,2007-02-27,2007-05-28
18534,36272.0,10,engineer,8,170000.0,2014-02-05,
18535,447381.0,1,design,4,41000.0,05.18.2011,2014-05-09
18536,153364.0,9,marketing,22,174000.0,2015-09-08,
18537,976021.0,9,customer_service,16,85000.0,05.11.2015,
18538,74454.0,2,data_science,19,277000.0,2011-11-07,2015-08-07
18539,982648.0,4,engineer,17,253000.0,01.31.2011,2014-08-22
18540,454390.0,8,engineer,25,260000.0,2011-07-05,2012-06-29
18541,149278.0,2,customer_service,12,72000.0,2012-05-30,2014-01-17
18542,606040.0,3,customer_service,19,98000.0,03.30.2015,
18543,498466.0,1,customer_service,23,102000.0,2015-11-09,
18544,1000193,8,temp_contractor,0,8885.0,2007-09-05,2007-12-04
18545,406976.0,4,sales,4,35000.0,2014-08-11,
18546,586724.0,3,customer_service,28,105000.0,02.24.2014,
18547,897353.0,5,engineer,19,257000.0,2014-08-11,2015-08-14
18548,1004873,2,temp_contractor,0,8723.0,2010-01-21,2010-04-21
18549,962165.0,4,data_science,2,66000.0,2014-10-27,2015-08-14
18550,538839.0,1,data_science,9,192000.0,2013-08-05,
18551,649976.0,3,customer_service,18,95000.0,2014-01-13,2014-12-12
18552,39983.0,5,customer_service,9,63000.0,2014-01-13,2015-02-06
18553,6947.0,9,engineer,5,158000.0,2014-05-12,2015-05-08
18554,1004922,1,temp_contractor,0,8323.0,2008-08-23,2008-11-21
18555,613907.0,1,data_science,28,287000.0,2015-05-04,
18556,244278.0,7,sales,18,136000.0,12.31.2012,2014-07-07
18557,915879.0,2,engineer,9,213000.0,2015-03-23,
18558,357374.0,10,engineer,17,228000.0,2014-02-10,
18559,273965.0,7,customer_service,22,99000.0,2013-10-28,
18560,1005843,4,temp_contractor,0,5313.0,2010-01-04,2010-04-04
18561,555974.0,1,marketing,27,235000.0,06.27.2011,2013-07-19
18562,1000905,8,temp_contractor,0,9322.0,2009-05-12,2009-08-10
18563,1003985,8,temp_contractor,0,8111.0,2008-03-17,2008-06-15
18564,834962.0,3,engineer,8,156000.0,09.04.2013,2014-08-08
18565,130516.0,3,customer_service,4,27000.0,09.28.2015,
18566,1008493,1,temp_contractor,0,6655.0,2008-11-10,2009-02-08
18567,122242.0,2,customer_service,24,134000.0,2011-12-27,2012-12-28
18568,996641.0,2,customer_service,22,107000.0,05.19.2015,
18569,873823.0,4,customer_service,15,104000.0,2014-08-18,
18570,1004126,1,temp_contractor,0,7752.0,2007-12-17,2008-03-16
18571,141311.0,10,engineer,24,243000.0,2011-11-21,2013-09-20
18572,170134.0,7,customer_service,19,107000.0,04.27.2015,
18573,896480.0,8,design,12,107000.0,2014-06-03,
18574,67071.0,1,customer_service,9,91000.0,2013-03-12,2015-03-13
18575,311364.0,1,marketing,17,190000.0,2012-12-24,2015-03-13
18576,734767.0,2,customer_service,29,127000.0,08.16.2011,2012-06-01
18577,847269.0,1,design,6,141000.0,2011-05-31,2013-07-19
18578,155289.0,9,engineer,2,66000.0,2015-10-19,
18579,296491.0,1,engineer,6,198000.0,2011-11-07,2012-10-26
18580,695957.0,3,data_science,12,132000.0,2014-05-27,2015-04-24
18581,220719.0,1,engineer,5,191000.0,05.21.2012,
18582,788619.0,5,data_science,23,251000.0,2012-03-26,2015-05-01
18583,776273.0,1,engineer,26,213000.0,12.07.2015,
18584,684207.0,4,customer_service,23,89000.0,11.30.2015,
18585,813345.0,1,data_science,1,74000.0,2013-01-02,2014-01-31
18586,709725.0,1,marketing,9,103000.0,09.10.2012,2013-08-16
18587,1006820,6,temp_contractor,0,8023.0,2009-12-23,2010-03-23
18588,662219.0,9,marketing,16,138000.0,2011-07-05,2015-01-02
18589,593168.0,2,customer_service,17,121000.0,2014-06-02,
18590,984089.0,5,customer_service,26,104000.0,2014-10-07,
18591,369203.0,1,marketing,7,126000.0,03.11.2013,2015-09-18
18592,212021.0,1,data_science,17,273000.0,2012-11-29,
18593,845187.0,4,engineer,25,226000.0,2015-01-20,
18594,607591.0,1,marketing,27,156000.0,07.06.2011,2012-07-20
18595,1006680,10,temp_contractor,0,7946.0,2009-04-05,2009-07-04
18596,47119.0,1,design,5,145000.0,03.25.2013,
18597,547801.0,1,customer_service,11,70000.0,2012-01-30,2014-11-07
18598,565034.0,1,sales,3,50000.0,2012-04-30,2013-04-05
18599,1009086,7,temp_contractor,0,6256.0,2009-12-22,2010-03-22
18600,973499.0,1,design,17,177000.0,2015-12-09,
18601,490517.0,2,customer_service,13,69000.0,2011-10-31,2014-11-14
18602,1007407,10,temp_contractor,0,9613.0,2010-02-24,2010-05-25
18603,393666.0,5,data_science,10,152000.0,2013-07-15,2015-03-13
18604,20199.0,8,engineer,27,211000.0,06.25.2013,
18605,693072.0,1,engineer,20,242000.0,2013-05-29,2014-08-01
18606,727682.0,3,marketing,3,42000.0,01.30.2012,2015-01-06
18607,328701.0,7,customer_service,18,,08.19.2013,2014-06-20
18608,24092.0,1,sales,6,123000.0,04.27.2015,
18609,834901.0,1,customer_service,28,93000.0,2013-12-09,2015-02-13
18610,143461.0,5,customer_service,17,106000.0,2012-06-27,2013-05-10
18611,624382.0,1,customer_service,26,121000.0,2015-06-29,
18612,993396.0,2,customer_service,20,133000.0,10.15.2012,2015-03-27
18613,1005405,7,temp_contractor,0,7005.0,2007-02-16,2007-05-17
18614,145697.0,5,customer_service,21,101000.0,2011-05-16,2012-02-24
18615,350619.0,1,sales,4,58000.0,2013-03-27,2014-01-10
18616,1009293,2,temp_contractor,0,5247.0,2008-10-22,2009-01-20
18617,835885.0,4,design,2,44000.0,09.06.2011,2014-10-17
18618,1004319,4,temp_contractor,0,9077.0,2009-09-05,2009-12-04
18619,1006137,4,temp_contractor,0,7522.0,2009-07-14,2009-10-12
18620,1006315,1,temp_contractor,0,9574.0,2008-12-24,2009-03-24
18621,1006839,9,temp_contractor,0,7506.0,2009-12-25,2010-03-25
18622,1006165,4,temp_contractor,0,9266.0,2010-07-08,2010-10-06
18623,1009908,2,temp_contractor,0,6179.0,2007-11-09,2008-02-07
18624,296436.0,3,engineer,12,154000.0,11.14.2012,2013-11-29
18625,1002877,3,temp_contractor,0,7091.0,2008-06-11,2008-09-09
18626,189737.0,1,data_science,25,306000.0,2015-05-26,
18627,171128.0,2,sales,21,217000.0,2012-10-08,
18628,485613.0,1,customer_service,17,115000.0,2014-12-29,
18629,747447.0,3,engineer,14,156000.0,07.13.2015,
18630,1003409,5,temp_contractor,0,6801.0,2008-12-23,2009-03-23
18631,1006471,8,temp_contractor,0,8365.0,2009-01-18,2009-04-18
18632,1007470,7,temp_contractor,0,9603.0,2010-07-03,2010-10-01
18633,1002083,1,temp_contractor,0,5020.0,2008-03-12,2008-06-10
18634,151951.0,1,customer_service,18,120000.0,2013-09-23,
18635,810605.0,1,customer_service,18,118000.0,2011-11-07,
18636,521506.0,3,customer_service,12,61000.0,2014-01-21,
18637,631440.0,1,engineer,26,260000.0,2015-06-02,
18638,998199.0,1,customer_service,28,112000.0,03.16.2015,
18639,916888.0,6,sales,29,174000.0,2012-11-14,2014-01-10
18640,433120.0,3,marketing,27,150000.0,2015-06-15,
18641,963928.0,3,engineer,20,262000.0,2011-05-16,2015-03-06
18642,445320.0,10,data_science,5,152000.0,2012-06-25,2013-06-07
18643,977221.0,1,data_science,25,305000.0,2013-04-08,
18644,518407.0,2,data_science,23,295000.0,2014-06-24,2015-06-26
18645,826892.0,7,marketing,17,161000.0,2013-08-19,2015-08-14
18646,364581.0,10,engineer,5,153000.0,05.29.2012,
18647,53098.0,1,customer_service,7,87000.0,11.07.2011,2013-08-09
18648,123149.0,1,marketing,24,209000.0,11.10.2015,
18649,771367.0,9,data_science,4,66000.0,2014-08-11,2015-07-07
18650,577061.0,3,engineer,3,67000.0,2011-07-07,2014-10-03
18651,1008233,3,temp_contractor,0,9608.0,2008-06-14,2008-09-12
18652,1007553,9,temp_contractor,0,9470.0,2007-03-05,2007-06-03
18653,624651.0,2,sales,10,144000.0,02.06.2012,2013-02-15
18654,462854.0,4,customer_service,14,58000.0,2012-12-03,
18655,201835.0,8,data_science,22,246000.0,2011-11-28,2015-10-30
18656,1004844,2,temp_contractor,0,5267.0,2007-11-14,2008-02-12
18657,709628.0,4,customer_service,10,61000.0,09.09.2013,
18658,595516.0,7,customer_service,22,90000.0,2013-01-07,2014-09-12
18659,481317.0,1,engineer,24,311000.0,2013-04-01,2014-03-28
18660,1001005,5,temp_contractor,0,5420.0,2007-07-19,2007-10-17
18661,599013.0,2,design,1,53000.0,2013-04-01,2015-03-06
18662,455109.0,1,customer_service,9,83000.0,02.21.2012,2013-03-01
18663,985752.0,6,customer_service,20,93000.0,2012-02-27,2015-08-21
18664,1000768,3,temp_contractor,0,9041.0,2008-03-26,2008-06-24
18665,1008509,8,temp_contractor,0,6599.0,2008-10-19,2009-01-17
18666,512313.0,1,marketing,6,129000.0,2014-03-10,2015-02-20
18667,370480.0,4,design,19,159000.0,2013-02-11,2014-02-28
18668,603350.0,1,marketing,28,181000.0,2014-01-27,2015-03-13
18669,69776.0,1,data_science,1,75000.0,2013-11-04,2014-11-14
18670,953967.0,1,data_science,20,304000.0,11.28.2011,2014-02-07
18671,911129.0,1,data_science,19,257000.0,01.03.2012,2013-03-08
18672,861145.0,2,customer_service,11,74000.0,03.26.2012,2013-05-03
18673,37188.0,4,marketing,8,119000.0,2015-11-16,
18674,851685.0,5,engineer,8,168000.0,2012-11-05,2014-07-18
18675,1002573,6,temp_contractor,0,6170.0,2007-09-01,2007-11-30
18676,506035.0,1,customer_service,15,107000.0,06.03.2013,2015-10-09
18677,188097.0,5,sales,27,133000.0,07.18.2011,2013-07-05
18678,934915.0,1,customer_service,3,26000.0,2014-05-19,2015-01-20
18679,225409.0,6,customer_service,24,103000.0,10.24.2011,2013-09-06
18680,381771.0,2,marketing,21,176000.0,2011-04-04,2012-03-30
18681,960822.0,9,customer_service,9,70000.0,2012-01-09,2013-03-08
18682,125078.0,6,engineer,20,260000.0,2011-12-27,2015-06-26
18683,1000002,1,temp_contractor,0,7648.0,2009-05-21,2009-08-19
18684,1001062,8,temp_contractor,0,8742.0,2009-01-25,2009-04-25
18685,232219.0,1,engineer,17,302000.0,2011-03-21,2015-10-09
18686,339825.0,3,marketing,7,101000.0,03.09.2015,
18687,823953.0,1,engineer,13,203000.0,2015-01-26,
18688,781710.0,2,data_science,12,228000.0,2013-01-28,2014-04-04
18689,384777.0,6,customer_service,7,53000.0,2013-04-22,
18690,995960.0,1,marketing,12,154000.0,2011-09-06,2013-11-12
18691,1005518,2,temp_contractor,0,9002.0,2009-06-03,2009-09-01
18692,581687.0,9,sales,8,120000.0,2011-04-04,2013-04-19
18693,367728.0,9,customer_service,25,98000.0,08.26.2013,
18694,1005050,6,temp_contractor,0,7546.0,2008-06-28,2008-09-26
18695,637395.0,1,customer_service,18,132000.0,02.21.2012,2013-04-19
18696,780261.0,2,sales,26,203000.0,01.05.2015,
18697,386869.0,1,engineer,5,208000.0,05.26.2015,
18698,258192.0,1,customer_service,19,116000.0,02.24.2014,
18699,1009877,1,temp_contractor,0,8954.0,2009-12-15,2010-03-15
18700,1006206,4,temp_contractor,0,7046.0,2008-10-28,2009-01-26
18701,1004232,5,temp_contractor,0,7402.0,2008-08-23,2008-11-21
18702,1006116,1,temp_contractor,0,9365.0,2009-01-26,2009-04-26
18703,705500.0,3,data_science,12,157000.0,2014-06-30,2015-07-10
18704,1004508,6,temp_contractor,0,8992.0,2009-01-07,2009-04-07
18705,12226.0,1,customer_service,9,80000.0,2014-07-07,
18706,1001228,3,temp_contractor,0,8485.0,2007-08-22,2007-11-20
18707,211270.0,2,customer_service,16,112000.0,2013-04-30,
18708,634047.0,6,data_science,6,161000.0,2011-06-13,2013-08-30
18709,1003572,5,temp_contractor,0,9351.0,2009-09-17,2009-12-16
18710,81826.0,5,marketing,19,144000.0,07.02.2012,2013-08-02
18711,449224.0,1,customer_service,2,32000.0,2015-07-01,
18712,367738.0,3,marketing,18,132000.0,03.07.2011,2014-01-17
18713,838195.0,4,sales,28,129000.0,2012-03-08,2013-02-15
18714,310912.0,10,engineer,24,226000.0,09.08.2014,
18715,754802.0,5,customer_service,11,,2013-12-02,2014-12-19
18716,586124.0,1,marketing,16,208000.0,2015-05-05,
18717,210403.0,6,marketing,6,97000.0,09.08.2014,2015-10-16
18718,919527.0,3,marketing,27,158000.0,2012-01-17,
18719,131753.0,1,marketing,2,47000.0,08.25.2014,
18720,1003802,5,temp_contractor,0,7258.0,2008-10-11,2009-01-09
18721,648604.0,2,customer_service,15,114000.0,2014-06-16,
18722,778927.0,3,customer_service,27,117000.0,2011-08-29,2012-10-19
18723,458660.0,3,customer_service,17,102000.0,2011-05-11,2013-12-06
18724,40470.0,2,data_science,21,297000.0,2011-04-25,2012-12-21
18725,1006604,5,temp_contractor,0,9947.0,2009-06-12,2009-09-10
18726,577068.0,2,customer_service,5,70000.0,2014-09-29,
18727,804192.0,1,customer_service,20,113000.0,2014-07-21,2015-08-07
18728,768658.0,1,marketing,15,211000.0,06.22.2015,
18729,93017.0,2,engineer,7,220000.0,12.18.2012,2013-11-29
18730,728611.0,3,customer_service,10,70000.0,2012-12-17,2014-02-07
18731,478035.0,1,engineer,12,209000.0,2012-06-25,2013-06-14
18732,1002390,4,temp_contractor,0,5857.0,2008-08-10,2008-11-08
18733,517100.0,7,engineer,29,252000.0,2014-03-24,
18734,231772.0,1,engineer,23,293000.0,2014-08-04,2015-09-11
18735,1004235,7,temp_contractor,0,8080.0,2008-10-20,2009-01-18
18736,634795.0,4,customer_service,15,94000.0,2014-11-03,2015-11-27
18737,555862.0,1,marketing,18,169000.0,2012-01-23,2013-04-12
18738,422053.0,1,marketing,15,191000.0,2013-07-22,2014-07-07
18739,464978.0,10,customer_service,11,56000.0,2013-08-12,
18740,811372.0,4,design,13,113000.0,05.11.2015,
18741,780807.0,3,engineer,11,167000.0,08.01.2011,2013-08-09
18742,635106.0,3,design,6,101000.0,12.15.2014,2015-11-27
18743,490108.0,1,sales,15,186000.0,2015-03-02,
18744,46232.0,1,marketing,8,132000.0,2012-02-13,2013-01-18
18745,397488.0,2,data_science,18,276000.0,2014-08-11,2015-09-04
18746,11473.0,1,data_science,17,305000.0,2014-08-19,
18747,1006541,9,temp_contractor,0,8258.0,2009-06-16,2009-09-14
18748,929666.0,7,customer_service,18,87000.0,2014-03-31,2015-03-27
18749,274667.0,1,sales,7,127000.0,2011-07-26,2013-07-12
18750,87622.0,8,engineer,22,227000.0,2012-06-11,
18751,732907.0,4,sales,16,172000.0,2013-12-30,
18752,769436.0,1,customer_service,7,77000.0,2014-04-28,2015-03-13
18753,932790.0,7,marketing,10,88000.0,11.30.2011,2013-11-22
18754,1001849,5,temp_contractor,0,6026.0,2008-06-14,2008-09-12
18755,974282.0,1,design,16,226000.0,2013-04-15,
18756,491201.0,9,customer_service,29,96000.0,2015-03-10,
18757,853315.0,1,engineer,26,258000.0,2012-04-02,2015-02-20
18758,1000793,9,temp_contractor,0,9353.0,2009-03-01,2009-05-30
18759,909222.0,1,customer_service,1,30000.0,04.01.2013,2014-03-07
18760,833883.0,2,engineer,26,312000.0,2013-12-23,
18761,906912.0,7,sales,9,105000.0,2014-11-10,2015-11-13
18762,783896.0,1,customer_service,4,30000.0,2014-12-09,
18763,939685.0,1,engineer,20,345000.0,2013-12-16,
18764,587733.0,1,sales,10,132000.0,2015-10-19,
18765,229074.0,3,marketing,6,106000.0,02.23.2011,2013-01-04
18766,1006550,2,temp_contractor,0,7538.0,2010-04-19,2010-07-18
18767,28556.0,2,engineer,25,298000.0,09.15.2011,2013-11-07
18768,20792.0,1,design,12,137000.0,02.20.2013,2015-10-02
18769,56307.0,2,engineer,20,273000.0,02.23.2015,
18770,1003903,10,temp_contractor,0,5336.0,2007-10-20,2008-01-18
18771,1007493,4,temp_contractor,0,9576.0,2010-08-13,2010-11-11
18772,957941.0,1,engineer,12,204000.0,12.10.2015,
18773,399950.0,1,customer_service,6,78000.0,2011-12-15,2012-11-30
18774,1003922,3,temp_contractor,0,5721.0,2009-08-26,2009-11-24
18775,592949.0,1,engineer,26,334000.0,2013-10-21,
18776,1009810,2,temp_contractor,0,6363.0,2010-06-15,2010-09-13
18777,907180.0,3,data_science,6,149000.0,2013-05-28,
18778,1006248,2,temp_contractor,0,5003.0,2010-10-12,2011-01-10
18779,729912.0,5,sales,24,153000.0,2013-12-16,
18780,1009707,8,temp_contractor,0,7998.0,2007-02-10,2007-05-11
18781,852532.0,1,sales,13,144000.0,2013-03-25,2015-02-27
18782,1004194,5,temp_contractor,0,9435.0,2008-04-14,2008-07-13
18783,1009971,8,temp_contractor,0,5660.0,2008-12-04,2009-03-04
18784,873068.0,1,design,16,189000.0,2011-12-19,2013-04-12
18785,406391.0,3,data_science,1,67000.0,2012-01-03,2013-01-04
18786,617441.0,4,marketing,23,158000.0,2012-02-27,2015-04-17
18787,893283.0,2,engineer,23,319000.0,04.08.2013,
18788,795625.0,8,customer_service,18,94000.0,09.02.2014,
18789,1000597,7,temp_contractor,0,9236.0,2007-09-23,2007-12-22
18790,1005267,4,temp_contractor,0,9367.0,2008-10-15,2009-01-13
18791,540467.0,2,engineer,27,269000.0,11.24.2014,
18792,597757.0,2,customer_service,24,124000.0,2014-06-02,
18793,679992.0,2,customer_service,20,104000.0,2015-01-12,
18794,1005111,2,temp_contractor,0,8519.0,2010-10-24,2011-01-22
18795,1003535,10,temp_contractor,0,8581.0,2007-06-26,2007-09-24
18796,219409.0,5,engineer,29,253000.0,2013-07-15,
18797,358942.0,8,data_science,5,144000.0,2011-10-17,2012-12-28
18798,894950.0,2,sales,2,57000.0,03.31.2014,
18799,744631.0,3,sales,22,140000.0,2014-09-08,2015-09-11
18800,784988.0,1,engineer,7,189000.0,03.18.2013,
18801,153332.0,2,customer_service,21,107000.0,02.14.2011,2012-11-30
18802,1003617,2,temp_contractor,0,7699.0,2009-10-05,2010-01-03
18803,664286.0,9,marketing,18,162000.0,2015-09-21,
18804,1009247,3,temp_contractor,0,7798.0,2009-04-21,2009-07-20
18805,58131.0,6,customer_service,25,93000.0,2011-03-14,2012-06-01
